movie_name,title_year,num_voted_users,movie_imdb_link,num_user_for_reviews,imdb_score,num_critic_for_reviews
Allegiant,2016,44296,http://www.imdb.com/title/tt3410834/?ref_=fn_tt_tt_1,144,5.8,181
Alleluia! The Devil's Carnival,2016,259,http://www.imdb.com/title/tt3892618/?ref_=fn_tt_tt_1,20,7.4,10
Almost Famous,2000,207287,http://www.imdb.com/title/tt0181875/?ref_=fn_tt_tt_1,822,7.9,149
Aloft,2014,2103,http://www.imdb.com/title/tt2494384/?ref_=fn_tt_tt_1,11,5.3,56
Aloha,2015,39782,http://www.imdb.com/title/tt1243974/?ref_=fn_tt_tt_1,172,5.4,138
Alone in the Dark,2005,37626,http://www.imdb.com/title/tt0369226/?ref_=fn_tt_tt_1,521,2.3,148
Alone with Her,2006,3228,http://www.imdb.com/title/tt0472259/?ref_=fn_tt_tt_1,31,6.1,71
Along Came a Spider,2001,59232,http://www.imdb.com/title/tt0164334/?ref_=fn_tt_tt_1,317,6.3,133
Along Came Polly,2004,106909,http://www.imdb.com/title/tt0343135/?ref_=fn_tt_tt_1,268,5.9,108
Along the Roadside,2013,330,http://www.imdb.com/title/tt2290113/?ref_=fn_tt_tt_1,2,7.1,17
Alpha and Omega,2010,10986,http://www.imdb.com/title/tt1213012/?ref_=fn_tt_tt_1,84,5.3,84
Alpha and Omega 4: The Legend of the Saw Toothed Cave,2014,192,http://www.imdb.com/title/tt4061848/?ref_=fn_tt_tt_1,6,6,2
Alvin and the Chipmunks,2007,57276,http://www.imdb.com/title/tt0952640/?ref_=fn_tt_tt_1,146,5.2,131
Alvin and the Chipmunks: Chipwrecked,2011,22838,http://www.imdb.com/title/tt1615918/?ref_=fn_tt_tt_1,56,4.4,91
Alvin and the Chipmunks: The Road Chip,2015,9418,http://www.imdb.com/title/tt2974918/?ref_=fn_tt_tt_1,53,5,70
Alvin and the Chipmunks: The Squeakquel,2009,31649,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,98,4.5,107
Always Woodstock,2014,485,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1,6,5.3,5
Amélie,2001,534262,http://www.imdb.com/title/tt0211915/?ref_=fn_tt_tt_1,1314,8.4,242
Amadeus,1984,270790,http://www.imdb.com/title/tt0086879/?ref_=fn_tt_tt_1,549,8.3,134
Amen.,2002,11077,http://www.imdb.com/title/tt0280653/?ref_=fn_tt_tt_1,55,7.3,69
America Is Still the Place,2015,22,http://www.imdb.com/title/tt3417110/?ref_=fn_tt_tt_1,,7.5,
American Beauty,1999,822500,http://www.imdb.com/title/tt0169547/?ref_=fn_tt_tt_1,2715,8.4,176
American Desi,2001,1489,http://www.imdb.com/title/tt0203289/?ref_=fn_tt_tt_1,40,6.7,9
American Dreamz,2006,22639,http://www.imdb.com/title/tt0465142/?ref_=fn_tt_tt_1,217,5.5,153
American Gangster,2007,324671,http://www.imdb.com/title/tt0765429/?ref_=fn_tt_tt_1,458,7.8,300
American Graffiti,1973,63839,http://www.imdb.com/title/tt0069704/?ref_=fn_tt_tt_1,238,7.5,100
American Heist,2014,12372,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,42,5.2,30
American Hero,2015,2706,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23,4.9,16
American History X,1998,782437,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1,1420,8.6,162
American Hustle,2013,358416,http://www.imdb.com/title/tt1800241/?ref_=fn_tt_tt_1,751,7.3,538
American Ninja 2: The Confrontation,1987,6046,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,46,4.7,40
American Outlaws,2001,12077,http://www.imdb.com/title/tt0244000/?ref_=fn_tt_tt_1,162,6,44
American Pie,1999,315549,http://www.imdb.com/title/tt0163651/?ref_=fn_tt_tt_1,789,7,145
American Pie 2,2001,200260,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1,431,6.4,142
American Psycho,2000,357275,http://www.imdb.com/title/tt0144084/?ref_=fn_tt_tt_1,1061,7.6,288
American Reunion,2012,172112,http://www.imdb.com/title/tt1605630/?ref_=fn_tt_tt_1,181,6.7,291
American Sniper,2014,325264,http://www.imdb.com/title/tt2179136/?ref_=fn_tt_tt_1,916,7.3,490
American Splendor,2003,41999,http://www.imdb.com/title/tt0305206/?ref_=fn_tt_tt_1,226,7.5,180
American Wedding,2003,162331,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,332,6.3,153
America's Sweethearts,2001,47573,http://www.imdb.com/title/tt0265029/?ref_=fn_tt_tt_1,343,5.7,142
Amidst the Devil's Wings,2014,28,http://www.imdb.com/title/tt3976258/?ref_=fn_tt_tt_1,,4.3,
Amigo,2010,463,http://www.imdb.com/title/tt1562847/?ref_=fn_tt_tt_1,8,5.8,35
Amistad,1997,56509,http://www.imdb.com/title/tt0118607/?ref_=fn_tt_tt_1,227,7.2,77
Amnesiac,2014,2157,http://www.imdb.com/title/tt2837336/?ref_=fn_tt_tt_1,15,4.3,30
Among Giants,1998,811,http://www.imdb.com/title/tt0122906/?ref_=fn_tt_tt_1,26,5.9,31
Amores Perros,2000,173551,http://www.imdb.com/title/tt0245712/?ref_=fn_tt_tt_1,361,8.1,157
Amour,2012,70382,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1,190,7.9,447
An Alan Smithee Film: Burn Hollywood Burn,1997,2971,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1,85,3.5,29
An American Carol,2008,8560,http://www.imdb.com/title/tt1190617/?ref_=fn_tt_tt_1,205,4.3,45
An American Girl Holiday,2004,1338,http://www.imdb.com/title/tt0412366/?ref_=fn_tt_tt_1,32,7.2,6
An American Haunting,2005,22207,http://www.imdb.com/title/tt0429573/?ref_=fn_tt_tt_1,747,5,125
An American in Hollywood,2014,100,http://www.imdb.com/title/tt2125430/?ref_=fn_tt_tt_1,3,7.2,3
An Education,2009,112138,http://www.imdb.com/title/tt1174732/?ref_=fn_tt_tt_1,237,7.3,278
An Everlasting Piece,2000,1398,http://www.imdb.com/title/tt0218182/?ref_=fn_tt_tt_1,26,6.3,34
An Ideal Husband,1999,12980,http://www.imdb.com/title/tt0122541/?ref_=fn_tt_tt_1,132,6.9,105
An Inconvenient Truth,2006,67654,http://www.imdb.com/title/tt0497116/?ref_=fn_tt_tt_1,504,7.5,372
An Unfinished Life,2005,24033,http://www.imdb.com/title/tt0350261/?ref_=fn_tt_tt_1,152,7,107
Anaconda,1997,73539,http://www.imdb.com/title/tt0118615/?ref_=fn_tt_tt_1,271,4.6,119
Anacondas: The Hunt for the Blood Orchid,2004,22243,http://www.imdb.com/title/tt0366174/?ref_=fn_tt_tt_1,144,4.6,94
Analyze That,2002,69319,http://www.imdb.com/title/tt0289848/?ref_=fn_tt_tt_1,138,5.9,105
Analyze This,1999,123940,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1,337,6.7,145
Anastasia,1997,86347,http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1,191,7.1,78
Anatomy,2000,10220,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,110,6.1,62
Anchorman 2: The Legend Continues,2013,131227,http://www.imdb.com/title/tt1229340/?ref_=fn_tt_tt_1,346,6.3,272
Anchorman: The Legend of Ron Burgundy,2004,267921,http://www.imdb.com/title/tt0357413/?ref_=fn_tt_tt_1,577,7.2,181
And So It Goes,2014,8895,http://www.imdb.com/title/tt2465146/?ref_=fn_tt_tt_1,48,5.7,107
And Then Came Love,2007,443,http://www.imdb.com/title/tt0825346/?ref_=fn_tt_tt_1,4,4.8,6
Anderson's Cross,2010,95,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,7,7.2,8
Angel Eyes,2001,19686,http://www.imdb.com/title/tt0225071/?ref_=fn_tt_tt_1,180,5.6,106
Angela's Ashes,1999,16995,http://www.imdb.com/title/tt0145653/?ref_=fn_tt_tt_1,163,7.3,99
Angels & Demons,2009,207839,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,6.7,298
Anger Management,,26992,http://www.imdb.com/title/tt1986770/?ref_=fn_tt_tt_1,54,6.7,26
Animal House,1978,90177,http://www.imdb.com/title/tt0077975/?ref_=fn_tt_tt_1,257,7.6,94
Animal Kingdom,,3673,http://www.imdb.com/title/tt5574490/?ref_=fn_tt_tt_1,23,8.1,8
Animal Kingdom: Let's go Ape,2015,590,http://www.imdb.com/title/tt1220911/?ref_=fn_tt_tt_1,5,4.9,9
Animals,2014,605,http://www.imdb.com/title/tt3297554/?ref_=fn_tt_tt_1,8,6.2,22
Animals United,2010,4599,http://www.imdb.com/title/tt1620449/?ref_=fn_tt_tt_1,44,4.9,36
Anna and the King,1999,31080,http://www.imdb.com/title/tt0166485/?ref_=fn_tt_tt_1,217,6.7,91
Anna Karenina,2012,70886,http://www.imdb.com/title/tt1781769/?ref_=fn_tt_tt_1,226,6.6,324
Annabelle,2014,81699,http://www.imdb.com/title/tt3322940/?ref_=fn_tt_tt_1,291,5.4,271
Anne of Green Gables,,14251,http://www.imdb.com/title/tt0088727/?ref_=fn_tt_tt_1,74,8.4,2
Annie,2014,24735,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,213,5.2,176
Annie Get Your Gun,1950,3167,http://www.imdb.com/title/tt0042200/?ref_=fn_tt_tt_1,90,7,21
Annie Hall,1977,192940,http://www.imdb.com/title/tt0075686/?ref_=fn_tt_tt_1,491,8.1,154
Anomalisa,2015,31489,http://www.imdb.com/title/tt2401878/?ref_=fn_tt_tt_1,140,7.3,328
Anonymous,2011,34488,http://www.imdb.com/title/tt1521197/?ref_=fn_tt_tt_1,136,6.9,288
Another Earth,2011,71387,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,228,7,242
Another Happy Day,2011,3297,http://www.imdb.com/title/tt1719071/?ref_=fn_tt_tt_1,42,6,46
Another Year,2010,23629,http://www.imdb.com/title/tt1431181/?ref_=fn_tt_tt_1,141,7.3,248
Antarctic Edge: 70,2015,123,http://www.imdb.com/title/tt2780714/?ref_=fn_tt_tt_1,2,7,5
Antarctica: A Year on Ice,2013,2482,http://www.imdb.com/title/tt2361700/?ref_=fn_tt_tt_1,16,7.6,31
Antibirth,2016,63,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,2,6.3,10
Antitrust,2001,25558,http://www.imdb.com/title/tt0218817/?ref_=fn_tt_tt_1,221,6.1,123
Antiviral,2012,9356,http://www.imdb.com/title/tt2099556/?ref_=fn_tt_tt_1,47,5.7,188
Ant-Man,2015,313866,http://www.imdb.com/title/tt0478970/?ref_=fn_tt_tt_1,549,7.4,517
Antwone Fisher,2002,26493,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159,7.3,121
Antz,1998,124641,http://www.imdb.com/title/tt0120587/?ref_=fn_tt_tt_1,289,6.6,131
Any Given Sunday,1999,97047,http://www.imdb.com/title/tt0146838/?ref_=fn_tt_tt_1,452,6.8,171
Anything Else,2003,25165,http://www.imdb.com/title/tt0313792/?ref_=fn_tt_tt_1,155,6.4,128
Anywhere But Here,1999,14786,http://www.imdb.com/title/tt0149691/?ref_=fn_tt_tt_1,103,6.1,36
Apocalypse Now,1979,450676,http://www.imdb.com/title/tt0078788/?ref_=fn_tt_tt_1,983,8.5,261
Apocalypto,2006,236000,http://www.imdb.com/title/tt0472043/?ref_=fn_tt_tt_1,1043,7.8,283
Apollo 13,1995,208817,http://www.imdb.com/title/tt0112384/?ref_=fn_tt_tt_1,296,7.6,159
Apollo 18,2011,47227,http://www.imdb.com/title/tt1772240/?ref_=fn_tt_tt_1,323,5.2,228
Appaloosa,2008,50198,http://www.imdb.com/title/tt0800308/?ref_=fn_tt_tt_1,202,6.8,190
April Fool's Day,1986,10624,http://www.imdb.com/title/tt0090655/?ref_=fn_tt_tt_1,125,6.2,96
Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,12160,http://www.imdb.com/title/tt0455326/?ref_=fn_tt_tt_1,73,6.9,82
Aquamarine,2006,30462,http://www.imdb.com/title/tt0429591/?ref_=fn_tt_tt_1,150,5.3,66
Arachnophobia,1990,50389,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1,136,6.3,74
Ararat,2002,8624,http://www.imdb.com/title/tt0273435/?ref_=fn_tt_tt_1,180,6.6,78
Arbitrage,2012,41574,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,145,6.6,288
Archaeology of a Woman,2012,15,http://www.imdb.com/title/tt1702455/?ref_=fn_tt_tt_1,3,8.1,3
Are We There Yet?,2005,22679,http://www.imdb.com/title/tt0368578/?ref_=fn_tt_tt_1,149,4.6,75
Area 51,2015,7888,http://www.imdb.com/title/tt1519461/?ref_=fn_tt_tt_1,55,4.2,56
Argo,2012,452465,http://www.imdb.com/title/tt1024648/?ref_=fn_tt_tt_1,695,7.7,656
Arlington Road,1999,69980,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591,7.2,155
Armageddon,1998,322395,http://www.imdb.com/title/tt0120591/?ref_=fn_tt_tt_1,1171,6.6,167
Armored,2009,26236,http://www.imdb.com/title/tt0913354/?ref_=fn_tt_tt_1,110,5.7,107
Army of Darkness,1992,128850,http://www.imdb.com/title/tt0106308/?ref_=fn_tt_tt_1,604,7.6,221
Arn: The Knight Templar,2007,18041,http://www.imdb.com/title/tt0837106/?ref_=fn_tt_tt_1,54,6.6,34
Arnolds Park,2007,94,http://www.imdb.com/title/tt1074931/?ref_=fn_tt_tt_1,4,5.6,
Around the World in 80 Days,2004,68720,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191,5.8,188
Aroused,2013,502,http://www.imdb.com/title/tt2403815/?ref_=fn_tt_tt_1,9,5.3,16
Arthur,,8495,http://www.imdb.com/title/tt0169414/?ref_=fn_tt_tt_1,43,7.4,3
Arthur and the Invisibles,2006,25843,http://www.imdb.com/title/tt0344854/?ref_=fn_tt_tt_1,64,6,101
Arthur Christmas,2011,35446,http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1,78,7.1,190
"As Above, So Below",2014,49948,http://www.imdb.com/title/tt2870612/?ref_=fn_tt_tt_1,211,6.1,196
As Good as It Gets,1997,224671,http://www.imdb.com/title/tt0119822/?ref_=fn_tt_tt_1,470,7.7,156
As It Is in Heaven,2004,13543,http://www.imdb.com/title/tt0382330/?ref_=fn_tt_tt_1,94,7.6,34
Ask Me Anything,2014,7870,http://www.imdb.com/title/tt2505294/?ref_=fn_tt_tt_1,64,6,8
Assassins,1995,62981,http://www.imdb.com/title/tt0112401/?ref_=fn_tt_tt_1,84,6.3,61
Assault on Precinct 13,2005,65979,http://www.imdb.com/title/tt0398712/?ref_=fn_tt_tt_1,220,6.3,152
Asterix at the Olympic Games,2008,20567,http://www.imdb.com/title/tt0463872/?ref_=fn_tt_tt_1,36,5.1,33
Astro Boy,2009,25681,http://www.imdb.com/title/tt0375568/?ref_=fn_tt_tt_1,77,6.3,138
At First Sight,1999,11232,http://www.imdb.com/title/tt0132512/?ref_=fn_tt_tt_1,106,5.9,55
ATL,2006,8522,http://www.imdb.com/title/tt0466856/?ref_=fn_tt_tt_1,92,6,54
Atlantis: The Lost Empire,2001,72591,http://www.imdb.com/title/tt0230011/?ref_=fn_tt_tt_1,289,6.8,146
Atlas Shrugged II: The Strike,2012,5612,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1,122,5.5,23
Atlas Shrugged: Who Is John Galt?,2014,1900,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,56,4.4,12
Atonement,2007,192930,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,581,7.8,316
Attack the Block,2011,82331,http://www.imdb.com/title/tt1478964/?ref_=fn_tt_tt_1,297,6.6,399
August,2011,1262,http://www.imdb.com/title/tt1753460/?ref_=fn_tt_tt_1,13,6.1,10
August Rush,2007,87331,http://www.imdb.com/title/tt0426931/?ref_=fn_tt_tt_1,364,7.5,148
August: Osage County,2013,67797,http://www.imdb.com/title/tt1322269/?ref_=fn_tt_tt_1,285,7.3,322
Austin Powers in Goldmember,2002,162909,http://www.imdb.com/title/tt0295178/?ref_=fn_tt_tt_1,795,6.2,194
Austin Powers: International Man of Mystery,1997,183425,http://www.imdb.com/title/tt0118655/?ref_=fn_tt_tt_1,425,7,129
Austin Powers: The Spy Who Shagged Me,1999,181225,http://www.imdb.com/title/tt0145660/?ref_=fn_tt_tt_1,784,6.6,199
Australia,2008,102338,http://www.imdb.com/title/tt0455824/?ref_=fn_tt_tt_1,450,6.6,245
Auto Focus,2002,11387,http://www.imdb.com/title/tt0298744/?ref_=fn_tt_tt_1,147,6.6,97
Automata,2014,41638,http://www.imdb.com/title/tt1971325/?ref_=fn_tt_tt_1,134,6.1,136
Autumn in New York,2000,20201,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,180,5.5,101
Avatar,2009,886204,http://www.imdb.com/title/tt0499549/?ref_=fn_tt_tt_1,3054,7.9,723
Avengers: Age of Ultron,2015,462669,http://www.imdb.com/title/tt2395427/?ref_=fn_tt_tt_1,1117,7.5,635
AVP: Alien vs. Predator,2004,143628,http://www.imdb.com/title/tt0370263/?ref_=fn_tt_tt_1,1283,5.6,247
Awake,2007,63216,http://www.imdb.com/title/tt0211933/?ref_=fn_tt_tt_1,196,6.5,133
Away We Go,2009,45992,http://www.imdb.com/title/tt1176740/?ref_=fn_tt_tt_1,115,7.1,217
AWOL-72,2015,520,http://www.imdb.com/title/tt2048865/?ref_=fn_tt_tt_1,8,3.9,6
Ayurveda: Art of Being,2001,341,http://www.imdb.com/title/tt0221809/?ref_=fn_tt_tt_1,12,7.6,15
Baahubali: The Beginning,2015,62756,http://www.imdb.com/title/tt2631186/?ref_=fn_tt_tt_1,410,8.4,44
Babe,1995,94435,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1,182,6.8,79
Babe: Pig in the City,1998,24868,http://www.imdb.com/title/tt0120595/?ref_=fn_tt_tt_1,216,5.8,61
Babel,2006,243799,http://www.imdb.com/title/tt0449467/?ref_=fn_tt_tt_1,908,7.5,285
Baby Boy,2001,9566,http://www.imdb.com/title/tt0255819/?ref_=fn_tt_tt_1,81,6.4,41
Baby Geniuses,1999,19547,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,168,2.5,45
Baby Mama,2008,34079,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,97,6,145
Babylon A.D.,2008,81523,http://www.imdb.com/title/tt0364970/?ref_=fn_tt_tt_1,214,5.6,164
Baby's Day Out,1994,33186,http://www.imdb.com/title/tt0109190/?ref_=fn_tt_tt_1,78,5.9,22
Bachelorette,2012,37156,http://www.imdb.com/title/tt1920849/?ref_=fn_tt_tt_1,129,5.3,156
Back to the Future,1985,732212,http://www.imdb.com/title/tt0088763/?ref_=fn_tt_tt_1,809,8.5,198
Back to the Future Part II,1989,340085,http://www.imdb.com/title/tt0096874/?ref_=fn_tt_tt_1,327,7.8,125
Back to the Future Part III,1990,283480,http://www.imdb.com/title/tt0099088/?ref_=fn_tt_tt_1,263,7.4,111
Bad Boys,1995,172405,http://www.imdb.com/title/tt0112442/?ref_=fn_tt_tt_1,203,6.8,63
Bad Boys II,2003,178126,http://www.imdb.com/title/tt0172156/?ref_=fn_tt_tt_1,511,6.6,94
Bad Company,2002,39659,http://www.imdb.com/title/tt0280486/?ref_=fn_tt_tt_1,189,5.6,128
Bad Grandpa,2013,77724,http://www.imdb.com/title/tt3063516/?ref_=fn_tt_tt_1,162,6.6,157
Bad Lieutenant: Port of Call New Orleans,2009,64944,http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1,212,6.7,280
Bad Moms,2016,4654,http://www.imdb.com/title/tt4651520/?ref_=fn_tt_tt_1,46,6.7,81
Bad Santa,2003,107815,http://www.imdb.com/title/tt0307987/?ref_=fn_tt_tt_1,485,7.1,195
Bad Teacher,2011,160418,http://www.imdb.com/title/tt1284575/?ref_=fn_tt_tt_1,296,5.7,286
Bad Words,2013,38459,http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1,119,6.7,126
Baggage Claim,2013,7098,http://www.imdb.com/title/tt1171222/?ref_=fn_tt_tt_1,41,5,52
Baghead,2008,3507,http://www.imdb.com/title/tt0923600/?ref_=fn_tt_tt_1,40,6,93
Bait,2012,11482,http://www.imdb.com/title/tt1438173/?ref_=fn_tt_tt_1,82,5.2,145
Ballistic: Ecks vs. Sever,2002,16761,http://www.imdb.com/title/tt0308208/?ref_=fn_tt_tt_1,277,3.6,92
Bambi,1942,94225,http://www.imdb.com/title/tt0034492/?ref_=fn_tt_tt_1,136,7.4,116
Bamboozled,2000,8720,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,186,6.5,57
Bananas,1971,27646,http://www.imdb.com/title/tt0066808/?ref_=fn_tt_tt_1,105,7.1,40
Bandidas,2006,28848,http://www.imdb.com/title/tt0416496/?ref_=fn_tt_tt_1,76,5.7,58
Bandits,2001,57038,http://www.imdb.com/title/tt0219965/?ref_=fn_tt_tt_1,261,6.6,132
Bandslam,2009,11958,http://www.imdb.com/title/tt0976222/?ref_=fn_tt_tt_1,39,6.4,79
Bang,1995,438,http://www.imdb.com/title/tt0109266/?ref_=fn_tt_tt_1,14,6.4,10
Bang Bang Baby,2014,137,http://www.imdb.com/title/tt2655734/?ref_=fn_tt_tt_1,16,5.4,16
Bangkok Dangerous,2008,48245,http://www.imdb.com/title/tt0814022/?ref_=fn_tt_tt_1,154,5.4,125
Banshee Chapter,2013,6265,http://www.imdb.com/title/tt2011276/?ref_=fn_tt_tt_1,56,5.5,78
Barbarella,1968,24436,http://www.imdb.com/title/tt0062711/?ref_=fn_tt_tt_1,186,5.9,107
Barbecue,2014,1673,http://www.imdb.com/title/tt3202120/?ref_=fn_tt_tt_1,1,6.1,17
Barbershop,2002,22147,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,156,6.3,91
Barbershop 2: Back in Business,2004,10104,http://www.imdb.com/title/tt0337579/?ref_=fn_tt_tt_1,69,5.7,50
Barfi,2013,57,http://www.imdb.com/title/tt3099638/?ref_=fn_tt_tt_1,1,7.1,1
Barney's Great Adventure,1998,2724,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,53,2.8,24
Barney's Version,2010,21086,http://www.imdb.com/title/tt1423894/?ref_=fn_tt_tt_1,87,7.3,193
Barnyard,2006,21396,http://www.imdb.com/title/tt0414853/?ref_=fn_tt_tt_1,155,5.6,98
Barry Lyndon,1975,101627,http://www.imdb.com/title/tt0072684/?ref_=fn_tt_tt_1,369,8.1,124
Barry Munday,2010,3443,http://www.imdb.com/title/tt0482461/?ref_=fn_tt_tt_1,20,5.9,34
Basic,2003,49926,http://www.imdb.com/title/tt0264395/?ref_=fn_tt_tt_1,286,6.5,131
Basic Instinct 2,2006,31124,http://www.imdb.com/title/tt0430912/?ref_=fn_tt_tt_1,313,4.2,159
Basquiat,1996,15885,http://www.imdb.com/title/tt0115632/?ref_=fn_tt_tt_1,78,6.9,42
Bathing Beauty,1944,1079,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1,28,6.5,8
Bathory: Countess of Blood,2008,3425,http://www.imdb.com/title/tt0469640/?ref_=fn_tt_tt_1,32,6,25
Batman,1989,269033,http://www.imdb.com/title/tt0096895/?ref_=fn_tt_tt_1,817,7.6,186
Batman & Robin,1997,189855,http://www.imdb.com/title/tt0118688/?ref_=fn_tt_tt_1,1018,3.7,183
Batman Begins,2005,980946,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,8.3,478
Batman Forever,1995,190786,http://www.imdb.com/title/tt0112462/?ref_=fn_tt_tt_1,539,5.4,144
Batman Returns,1992,215255,http://www.imdb.com/title/tt0103776/?ref_=fn_tt_tt_1,610,7,153
Batman v Superman: Dawn of Justice,2016,371639,http://www.imdb.com/title/tt2975590/?ref_=fn_tt_tt_1,3018,6.9,673
"Batman: The Dark Knight Returns, Part 2",2013,30434,http://www.imdb.com/title/tt2166834/?ref_=fn_tt_tt_1,55,8.4,44
Batman: The Movie,1966,22975,http://www.imdb.com/title/tt0060153/?ref_=fn_tt_tt_1,155,6.5,53
Bats,1999,8294,http://www.imdb.com/title/tt0200469/?ref_=fn_tt_tt_1,160,3.6,97
Battle for the Planet of the Apes,1973,22764,http://www.imdb.com/title/tt0069768/?ref_=fn_tt_tt_1,91,5.5,62
Battle Los Angeles,2011,154955,http://www.imdb.com/title/tt1217613/?ref_=fn_tt_tt_1,800,5.8,355
Battle of the Year,2013,7894,http://www.imdb.com/title/tt1532958/?ref_=fn_tt_tt_1,25,5,65
Battlefield Earth,2000,65464,http://www.imdb.com/title/tt0185183/?ref_=fn_tt_tt_1,1308,2.4,174
Battleship,2012,202382,http://www.imdb.com/title/tt1440129/?ref_=fn_tt_tt_1,751,5.9,377
Be Cool,2005,59435,http://www.imdb.com/title/tt0377471/?ref_=fn_tt_tt_1,323,5.7,161
Be Kind Rewind,2008,79855,http://www.imdb.com/title/tt0799934/?ref_=fn_tt_tt_1,235,6.4,248
Beastly,2011,64190,http://www.imdb.com/title/tt1152398/?ref_=fn_tt_tt_1,129,5.6,148
Beastmaster 2: Through the Portal of Time,1991,2281,http://www.imdb.com/title/tt0101412/?ref_=fn_tt_tt_1,16,3.8,17
Beasts of the Southern Wild,2012,70336,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,269,7.3,663
Beautiful Creatures,2013,67796,http://www.imdb.com/title/tt1559547/?ref_=fn_tt_tt_1,258,6.2,231
Beauty Shop,2005,13194,http://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,59,5.5,72
Beavis and Butt-Head Do America,1996,42892,http://www.imdb.com/title/tt0115641/?ref_=fn_tt_tt_1,154,6.8,63
Because I Said So,2007,32412,http://www.imdb.com/title/tt0490084/?ref_=fn_tt_tt_1,184,5.6,110
Because of Winn-Dixie,2005,8427,http://www.imdb.com/title/tt0317132/?ref_=fn_tt_tt_1,88,6.4,96
Becoming Jane,2007,46204,http://www.imdb.com/title/tt0416508/?ref_=fn_tt_tt_1,151,7.1,150
Bedazzled,2000,81888,http://www.imdb.com/title/tt0230030/?ref_=fn_tt_tt_1,254,6,125
Bedtime Stories,2008,72326,http://www.imdb.com/title/tt0960731/?ref_=fn_tt_tt_1,116,6.1,144
Bee Movie,2007,105902,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,6.2,194
Beer League,2006,6930,http://www.imdb.com/title/tt0453453/?ref_=fn_tt_tt_1,53,6,20
Beerfest,2006,54710,http://www.imdb.com/title/tt0486551/?ref_=fn_tt_tt_1,177,6.3,91
Beetlejuice,1988,189413,http://www.imdb.com/title/tt0094721/?ref_=fn_tt_tt_1,306,7.5,109
Before I Go to Sleep,2014,48873,http://www.imdb.com/title/tt1726592/?ref_=fn_tt_tt_1,105,6.3,149
Before Midnight,2013,95362,http://www.imdb.com/title/tt2209418/?ref_=fn_tt_tt_1,270,7.9,405
Before Sunrise,1995,183288,http://www.imdb.com/title/tt0112471/?ref_=fn_tt_tt_1,395,8.1,121
Before Sunset,2004,168398,http://www.imdb.com/title/tt0381681/?ref_=fn_tt_tt_1,492,8,211
Begin Again,2013,99430,http://www.imdb.com/title/tt1980929/?ref_=fn_tt_tt_1,182,7.4,283
Beginners,2010,73349,http://www.imdb.com/title/tt1532503/?ref_=fn_tt_tt_1,142,7.2,261
Behind Enemy Lines,2001,86902,http://www.imdb.com/title/tt0159273/?ref_=fn_tt_tt_1,411,6.4,131
